label,createdAt,captureSpeed,gravityFilter,averageFilter,elapsedTimeInSeconds,androidId,name,manufacturer,brand,brand,accelerometerMaxRange,accelerometerName,accelerometerMinDelay,gyroscopeMaxRange,gyroscopeName,gyroscopeMinDelay
constant 40kmh 50m,2023-04-26 15:32:52.759,250.0,true,Low-Pass Filter,6,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000
timestamp,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,latitude,longitude,speedKmh
2023-04-26 15:32:52.893,-0.6759299635887146,0.7512080669403076,0.8972597122192383,-0.0036651920527219772,-0.030543262138962746,0.02626720629632473,39.838035583496094,-8.592756271362305,34.20000076293945
2023-04-26 15:32:53.149,-0.00919198989868164,-0.27596670389175415,1.462712287902832,0.0036651920527219772,-0.00733038317412138,0.0018325960263609886,39.838035583496094,-8.592756271362305,34.20000076293945
2023-04-26 15:32:53.405,0.7833324670791626,0.8366102576255798,0.15073871612548828,-6.108650122769177E-4,0.042760565876960754,-0.009773843921720982,39.838035583496094,-8.592756271362305,34.20000076293945
2023-04-26 15:32:53.662,-0.12314403057098389,0.010240018367767334,-0.4819755554199219,-0.00733038317412138,0.013439035043120384,0.004886921960860491,39.84138870239258,-8.596657752990723,0.0
2023-04-26 15:32:53.927,0.01887190341949463,-0.15044009685516357,-0.12371826171875,-6.108650122769177E-4,0.0018325960263609886,0.003054325934499502,39.838043212890625,-8.592865943908691,33.900001525878906
2023-04-26 15:32:54.182,-1.0044505596160889,-0.053073883056640625,-0.9135913848876953,0.0024434609804302454,0.0036651920527219772,0.012217304669320583,39.838043212890625,-8.592865943908691,33.900001525878906
2023-04-26 15:32:54.453,0.4951331615447998,0.35186251997947693,-1.2539682388305664,0.007941247895359993,0.1111774742603302,-0.0012217300245538354,39.838043212890625,-8.592865943908691,33.900001525878906
2023-04-26 15:32:54.709,0.8129482269287109,0.03943091630935669,1.071528434753418,0.006719517987221479,0.025656340643763542,0.00733038317412138,39.838043212890625,-8.592865943908691,33.900001525878906
2023-04-26 15:32:54.965,0.22056883573532104,0.357477605342865,-0.18098068237304688,-0.006108651868999004,0.025045474991202354,0.005497787147760391,39.838050842285156,-8.592974662780762,33.900001525878906
2023-04-26 15:32:55.224,-0.10723221302032471,-0.05039644241333008,-0.6402740478515625,-0.0018325960263609886,0.016493361443281174,0.0024434609804302454,39.838050842285156,-8.592974662780762,33.900001525878906
2023-04-26 15:32:55.479,-0.6635358929634094,-0.09114569425582886,-0.7886123657226562,-0.01038470957428217,0.01160643994808197,0.00733038317412138,39.838050842285156,-8.592974662780762,33.900001525878906
2023-04-26 15:32:55.733,0.24759387969970703,-0.1323419213294983,0.4795846939086914,0.016493361443281174,0.07513642311096191,0.0036651920527219772,39.838050842285156,-8.592974662780762,33.900001525878906
2023-04-26 15:32:55.988,-0.33289167284965515,-0.01138538122177124,0.8837566375732422,-0.00855211354792118,-0.04459316283464432,0.009773843921720982,39.83805847167969,-8.593083381652832,33.599998474121094
2023-04-26 15:32:56.243,-0.24543029069900513,-0.585053026676178,-0.02669048309326172,0.015882495790719986,-0.009773843921720982,-6.108650122769177E-4,39.83805847167969,-8.593083381652832,33.599998474121094
2023-04-26 15:32:56.509,-0.19375711679458618,0.0608752965927124,-1.093155860900879,-0.00427605677396059,-0.006719517987221479,0.0018325960263609886,39.83805847167969,-8.593083381652832,33.599998474121094
2023-04-26 15:32:56.764,-0.20359063148498535,0.2934168577194214,0.022382736206054688,0.0024434609804302454,-0.0354301854968071,-0.0036651920527219772,39.83805847167969,-8.593083381652832,33.599998474121094
2023-04-26 15:32:57.019,-0.15070217847824097,0.21894481778144836,0.5477838516235352,0.004886921960860491,0.024434609338641167,0.01038470957428217,39.83806228637695,-8.593194961547852,33.20000076293945
2023-04-26 15:32:57.273,-0.07213419675827026,-0.14659535884857178,-0.30411338806152344,-0.005497787147760391,-0.04214970022439957,0.01160643994808197,39.83806228637695,-8.593194961547852,33.20000076293945
2023-04-26 15:32:57.527,0.10289537906646729,-0.2255881428718567,-0.31608009338378906,-0.006108651868999004,-0.04337143152952194,0.003054325934499502,39.83806228637695,-8.593194961547852,33.20000076293945
2023-04-26 15:32:57.797,0.4244571924209595,0.09145504236221313,-0.1423501968383789,-0.01160643994808197,-0.016493361443281174,0.004886921960860491,39.838069915771484,-8.593302726745605,33.0
2023-04-26 15:32:58.054,0.5778248310089111,-0.2619224190711975,0.07752799987792969,0.009162978269159794,-0.01160643994808197,0.00855211354792118,39.838069915771484,-8.593302726745605,33.0
2023-04-26 15:32:58.308,0.5858795642852783,0.2833552658557892,-0.3218660354614258,-0.01466076634824276,-0.031154127791523933,0.00427605677396059,39.838069915771484,-8.593302726745605,33.0
