0.076010112,0.000000000,0.031129665,0.000000000,0.000000000,0.012389364,0.022179363,0.000000000,0.075216970,0.000000000,0.000482266,0.000000000
0.000000000,0.005776175,0.010808519,0.000000000,0.000000000,0.035378326,0.019768563,0.000000000,0.000000000,0.006268081,0.009161042,0.000000000
0.000000000,0.046430290,0.000000000,0.046672300,0.000000000,0.097450088,0.131147546,0.000000000,0.000000000,0.018804243,0.000000000,0.005303761
0.000000000,0.033559126,0.034058255,0.000000000,0.000000000,0.067856209,0.000000000,0.073288334,0.061234330,0.000000000,0.000000000,0.015911283
0.000000000,0.007590382,0.000000000,0.027451573,0.000000000,0.088559066,0.000000000,0.077145611,0.000000000,0.091610417,0.007714561,0.000000000
0.000000000,0.051397439,0.016540537,0.000000000,0.000000000,0.091338155,0.000000000,0.072324013,0.000000000,0.058341367,0.000482266,0.000000000
0.136198859,0.000000000,0.082640971,0.000000000,0.000000000,0.040976473,0.103182255,0.000000000,0.065573774,0.000000000,0.009161042,0.000000000
0.013438788,0.000000000,0.000000000,0.048490207,0.000000000,0.014225985,0.045323048,0.000000000,0.000000000,0.160559302,0.024108004,0.000000000
0.000000000,0.021700666,0.000000000,0.062002525,0.000000000,0.004394375,0.045805209,0.000000000,0.000000000,0.097396336,0.023143685,0.000000000
0.000000000,0.041661143,0.000000000,0.079541926,0.032709822,0.000000000,0.000000000,0.065573774,0.000000000,0.062198650,0.000000000,0.000000000
0.001547378,0.000000000,0.000000000,0.002011906,0.023367459,0.000000000,0.000000000,0.003857281,0.000000000,0.018322084,0.004339441,0.000000000
0.001147174,0.000000000,0.004071992,0.000000000,0.027904390,0.000000000,0.000000000,0.022661524,0.000000000,0.053519769,0.000000000,0.010125362
0.000000000,0.017380685,0.000000000,0.017847465,0.134205493,0.000000000,0.087753134,0.000000000,0.136933460,0.000000000,0.012536162,0.000000000
0.000000000,0.009595567,0.034244620,0.000000000,0.000000000,0.058441561,0.042430086,0.000000000,0.000000000,0.044840887,0.000000000,0.005303761
0.002055653,0.000000000,0.024646478,0.000000000,0.000000000,0.034894271,0.042430086,0.000000000,0.049662486,0.000000000,0.000000000,0.004821600
0.000000000,0.090105830,0.000000000,0.035036334,0.000000000,0.116536061,0.065091613,0.000000000,0.000000000,0.033751205,0.000000000,0.007232401
0.045143503,0.000000000,0.000000000,0.032895800,0.000000000,0.106717056,0.016393443,0.000000000,0.000000000,0.027483125,0.000000000,0.012536162
0.012191012,0.000000000,0.000000000,0.000391013,0.022299219,0.000000000,0.006268081,0.000000000,0.009161042,0.000000000,0.000000000,0.001928640
