Timestamp,Unix Timestamp,Milliseconds,X,Y,Z
04-02-21 10:38,1612435136,0,-0.08095771,-0.039546777,0.018108962
04-02-21 10:38,1612435136,11,0.023435127,-0.035285845,0.090411656
04-02-21 10:38,1612435136,20,-0.09374051,-0.099199824,0.07762886
04-02-21 10:38,1612435136,31,-0.12236864,0.005193011,0.033954304
04-02-21 10:38,1612435136,40,-0.07137061,0.17762761,-0.007456631
04-02-21 10:38,1612435136,50,-0.007456631,0.3224993,-0.029826526
04-02-21 10:38,1612435136,60,0.024500359,0.35552153,-0.025565593
04-02-21 10:38,1612435136,71,0.026630826,0.29799893,-0.012782796
04-02-21 10:38,1612435136,80,0.049000718,0.26071578,0.003195699
04-02-21 10:38,1612435136,90,0.057522584,0.19573657,0.019174194
04-02-21 10:38,1612435136,101,0.049000718,0.11264839,0.027696058
04-02-21 10:38,1612435136,110,0.020239428,0.020106273,0.019174194
04-02-21 10:38,1612435136,121,-0.005326165,-0.06830807,0.006391398
04-02-21 10:38,1612435136,130,-0.029826526,-0.14713532,-0.007456631
04-02-21 10:38,1612435136,141,-0.038348388,-0.18974464,-0.01065233
04-02-21 10:38,1612435136,150,-0.04260932,-0.25259337,-0.01065233
04-02-21 10:38,1612435136,160,-0.036217924,-0.23022349,-0.009587097
04-02-21 10:38,1612435136,171,-0.022369893,-0.14287437,-0.015978495
04-02-21 10:38,1612435136,180,0,-0.06724283,-0.022369893
04-02-21 10:38,1612435136,190,-0.001065233,0.025432438,-0.023435127
04-02-21 10:38,1612435136,200,-0.018108962,0.088148035,-0.020239428
04-02-21 10:38,1612435136,210,-0.037283156,0.11051793,-0.023435127
04-02-21 10:38,1612435136,221,-0.053261653,0.09773513,-0.023435127
04-02-21 10:38,1612435136,230,-0.06817491,0.07856093,-0.019174194
04-02-21 10:38,1612435136,240,-0.08947957,0.07017223,-0.015978495
04-02-21 10:38,1612435136,251,-0.10532492,0.056324195,-0.030891757
04-02-21 10:38,1612435136,260,-0.09480574,0.012649642,-0.04260932
04-02-21 10:38,1612435136,270,-0.07456631,-0.013981183,-0.029826526
04-02-21 10:38,1612435136,280,-0.053261653,-0.031024912,-0.011717564
04-02-21 10:38,1612435136,291,-0.026630826,-0.060851436,-0.005326165
04-02-21 10:38,1612435136,300,-0.026630826,-0.08109087,0.001065233
04-02-21 10:38,1612435136,310,-0.025565593,-0.09067796,0.003195699
04-02-21 10:38,1612435136,321,-0.020239428,-0.053394806,0.002130466
04-02-21 10:38,1612435136,331,-0.018108962,0.009453943,-0.004260932
04-02-21 10:38,1612435136,340,-0.014913263,0.058454663,-0.007456631
04-02-21 10:38,1612435136,350,-0.020239428,0.035019536,-0.009587097
04-02-21 10:38,1612435136,368,-0.034087457,0.021171506,-0.006391398
04-02-21 10:38,1612435136,370,-0.038348388,0.025432438,-0.009587097
04-02-21 10:38,1612435136,380,-0.027696058,0.031823836,-0.012782796
04-02-21 10:38,1612435136,390,-0.018108962,0.024367206,-0.014913263
04-02-21 10:38,1612435136,401,-0.01065233,0.005193011,-0.006391398
04-02-21 10:38,1612435136,410,-0.020239428,-0.017176883,-0.002130466
04-02-21 10:38,1612435136,420,-0.024500359,-0.02356828,-0.003195699
04-02-21 10:38,1612435136,430,-0.037283156,-0.011850718,-0.008521864
04-02-21 10:38,1612435136,441,-0.08628388,0.020106273,-0.027696058
04-02-21 10:38,1612435136,450,-0.10226237,0.046737097,-0.028761292
04-02-21 10:38,1612435136,460,-0.119172946,0.09773513,-0.02130466
04-02-21 10:38,1612435136,470,-0.13941237,0.13182259,-0.022369893
04-02-21 10:38,1612435136,481,-0.16817367,0.12862688,-0.025565593
04-02-21 10:38,1612435136,490,-0.20332636,0.09240896,-0.03515269
04-02-21 10:38,1612435136,500,-0.22995718,0.08282187,-0.043674555
04-02-21 10:38,1612435136,511,-0.22569625,0.12649642,-0.047935486
04-02-21 10:38,1612435136,520,-0.19586973,0.17869283,-0.049000718
04-02-21 10:38,1612435136,530,-0.19054356,0.27775952,-0.043674555
04-02-21 10:38,1612435136,541,-0.20758729,0.3352821,-0.07350108
04-02-21 10:38,1612435136,550,-0.20226112,0.28628138,-0.11078423
04-02-21 10:38,1612435136,560,-0.20545682,0.11477886,-0.14061075
04-02-21 10:38,1612435136,573,-0.23954427,-0.0789604,-0.14274122
04-02-21 10:38,1612435136,580,-0.27789268,-0.2078536,-0.1225018
04-02-21 10:38,1612435136,590,-0.3854812,-0.41663927,-0.061783515
04-02-21 10:38,1612435136,600,-0.4280905,-0.48694465,-0.04580502
