Timestamp,Unix Timestamp,Milliseconds,X,Y,Z
02-02-21 10:45,1612262710,1450,0.04513925,-0.020239428,0.002529929
02-02-21 10:45,1612262710,1461,0.03768262,-0.019174194,0.02063889
02-02-21 10:45,1612262710,1470,0.024899822,-0.04580502,0.04620448
02-02-21 10:45,1612262710,1480,0.024899822,-0.056457352,0.04620448
02-02-21 10:45,1612262710,1491,0.03129122,-0.06497922,0.03448692
02-02-21 10:45,1612262710,1500,0.039813083,-0.07882725,0.017443191
02-02-21 10:45,1612262710,1511,0.05259588,-0.09480574,-0.00386147
02-02-21 10:45,1612262710,1520,0.062182978,-0.10119714,-0.0177095
02-02-21 10:45,1612262710,1531,0.06963961,-0.0969362,-0.016644266
02-02-21 10:45,1612262710,1540,0.062182978,-0.08202294,-0.012383334
02-02-21 10:45,1612262710,1552,0.051530648,-0.06604445,0.001464695
02-02-21 10:45,1612262710,1560,0.027030287,-0.06710968,0.021704122
02-02-21 10:45,1612262710,1571,0.002529929,-0.07243585,0.03448692
02-02-21 10:45,1612262710,1580,-0.015579033,-0.07882725,0.029160755
02-02-21 10:45,1612262710,1591,-0.012383334,-0.058587816,0.004660395
02-02-21 10:45,1612262710,1600,3.99E-04,-0.04580502,-0.02197043
02-02-21 10:45,1612262710,1611,0.015312725,-0.034087457,-0.029427063
02-02-21 10:45,1612262710,1620,0.023834588,-0.026630826,-0.019839965
02-02-21 10:45,1612262710,1631,0.025965055,0.002130466,0.023834588
02-02-21 10:45,1612262710,1641,0.02063889,0.005326165,0.04513925
02-02-21 10:45,1612262710,1650,0.003595162,0.001065233,0.08774857
02-02-21 10:45,1612262710,1661,-0.0177095,-0.005326165,0.12183603
02-02-21 10:45,1612262710,1670,-0.028361829,-0.015978495,0.14740162
02-02-21 10:45,1612262710,1681,-0.020905199,-0.01065233,0.14633639
02-02-21 10:45,1612262710,1690,-0.009187635,-0.007456631,0.12609696
02-02-21 10:45,1612262710,1701,0.002529929,-0.02130466,0.10053137
02-02-21 10:45,1612262710,1711,0.006790861,-0.037283156,0.07603101
02-02-21 10:45,1612262710,1721,0.016377958,-0.041544087,0.057922047
02-02-21 10:45,1612262710,1731,0.024899822,-0.04260932,0.05259588
02-02-21 10:45,1612262710,1741,0.047269717,-0.051131185,0.04833495
02-02-21 10:45,1612262710,1750,0.04940018,-0.047935486,0.04833495
02-02-21 10:45,1612262710,1760,0.06857438,-0.027696058,0.03129122
02-02-21 10:45,1612262710,1770,0.07390054,-0.014913263,0.030225987
02-02-21 10:45,1612262710,1781,0.057922047,-0.01065233,0.044074018
02-02-21 10:45,1612262710,1791,0.03448692,-0.017043728,0.05898728
02-02-21 10:45,1612262710,1800,0.012117025,-0.013848029,0.07070484
02-02-21 10:45,1612262710,1811,0.005725627,-0.01065233,0.06644391
02-02-21 10:45,1612262710,1821,-0.011318101,-0.004260932,0.036617383
02-02-21 10:45,1612262710,1831,-0.0145138,-0.023435127,0.00998656
02-02-21 10:45,1612262710,1840,-0.0145138,-0.025565593,-0.016644266
02-02-21 10:45,1612262710,1850,0.004660395,-0.029826526,-0.040079392
02-02-21 10:45,1612262710,1860,0.028095521,-0.034087457,-0.064579755
02-02-21 10:45,1612262710,1871,0.04940018,-0.018108962,-0.07416685
02-02-21 10:45,1612262710,1881,0.05366111,-0.01065233,-0.069905914
02-02-21 10:45,1612262710,1891,0.047269717,-0.01065233,-0.047536023
02-02-21 10:45,1612262710,1900,0.019573657,-0.005326165,-0.02197043
02-02-21 10:45,1612262710,1911,-0.004926703,-0.013848029,-0.008122402
02-02-21 10:45,1612262710,1920,-0.03901416,-0.012782796,0.006790861
02-02-21 10:45,1612262710,1930,-0.050731722,0.003195699,0.006790861
02-02-21 10:45,1612262710,1941,-0.04966649,-0.004260932,0.005725627
02-02-21 10:45,1612262710,1950,-0.041144624,-0.02130466,-0.001731004
02-02-21 10:45,1612262710,1960,-0.02197043,-0.025565593,-0.026231363
02-02-21 10:45,1612262710,1970,0.006790861,-0.012782796,-0.061384052
02-02-21 10:45,1612262710,1981,0.03129122,-0.006391398,-0.078427784
02-02-21 10:45,1612262710,1991,0.057922047,-0.01065233,-0.08694965
02-02-21 10:45,1612262710,2000,0.07816147,-0.005326165,-0.078427784
02-02-21 10:45,1612262710,2011,0.082422405,-0.001065233,-0.05712312
02-02-21 10:45,1612262710,2021,0.082422405,0.008521864,-0.020905199
02-02-21 10:45,1612262710,2030,0.08029194,0.012782796,0.023834588
02-02-21 10:45,1612262710,2040,0.08029194,0.013848029,0.039813083
02-02-21 10:45,1612262710,2051,0.06537867,0.012782796,0.061117746
02-02-21 10:45,1612262710,2060,0.05685681,0.002130466,0.061117746
02-02-21 10:45,1612262710,2070,0.03555215,-0.018108962,0.032356452
02-02-21 10:45,1612262710,2081,0.016377958,-0.024500359,-0.005991936
02-02-21 10:45,1612262710,2091,0.003595162,-0.018108962,-0.018774733
02-02-21 10:45,1612262710,2100,-0.02516613,-0.027696058,-0.032622762
02-02-21 10:45,1612262710,2111,-0.044340324,-0.023435127,-0.032622762
02-02-21 10:45,1612262710,2121,-0.07523208,-0.02130466,-0.020905199
02-02-21 10:45,1612262710,2130,-0.10292814,-0.013848029,0.001464695
02-02-21 10:45,1612262710,2140,-0.11997187,0.02130466,0.024899822
02-02-21 10:45,1612262710,2151,-0.1210371,0.028761292,0.036617383
02-02-21 10:45,1612262710,2160,-0.114645705,0.024500359,0.04513925
02-02-21 10:45,1612262710,2171,-0.09014534,0.028761292,0.014247492
02-02-21 10:45,1612262710,2181,-0.05605789,0.033022225,-0.028361829
02-02-21 10:45,1612262710,2190,-0.034753226,0.024500359,-0.06031882
02-02-21 10:45,1612262711,2200,-0.009187635,0.020239428,-0.09547151
02-02-21 10:45,1612262711,2211,-6.66E-04,0.014913263,-0.11358047
02-02-21 10:45,1612262711,2220,-0.004926703,-0.002130466,-0.10292814
02-02-21 10:45,1612262711,2231,-0.009187635,-0.01065233,-0.07416685
02-02-21 10:45,1612262711,2240,-0.008122402,-0.013848029,-0.0145138
02-02-21 10:45,1612262711,2251,0.006790861,-0.004260932,0.013182258
02-02-21 10:45,1612262711,2261,0.032356452,0.003195699,0.061117746
02-02-21 10:45,1612262711,2271,0.051530648,-0.004260932,0.0920095
02-02-21 10:45,1612262711,2281,0.06431344,-0.011717564,0.10053137
02-02-21 10:45,1612262711,2290,0.07390054,-0.020239428,0.09733567
02-02-21 10:45,1612262711,2300,0.08029194,-0.014913263,0.06431344
02-02-21 10:45,1612262711,2311,0.061117746,-0.025565593,0.005725627
02-02-21 10:45,1612262711,2320,0.03555215,-0.050065953,-0.012383334
02-02-21 10:45,1612262711,2330,0.013182258,-0.07243585,-0.029427063
02-02-21 10:45,1612262711,2341,-0.0177095,-0.08415341,-0.041144624
02-02-21 10:45,1612262711,2350,-0.032622762,-0.08734911,-0.04540556
02-02-21 10:45,1612262711,2361,-0.03155753,-0.051131185,-0.04327509
02-02-21 10:45,1612262711,2371,-0.026231363,-0.028761292,-0.03901416
02-02-21 10:45,1612262711,2381,-0.020905199,-0.004260932,-0.008122402
02-02-21 10:45,1612262711,2390,-0.023035664,0,0.028095521
02-02-21 10:45,1612262711,2401,-0.029427063,-0.001065233,0.062182978
02-02-21 10:45,1612262711,2411,-0.034753226,0.007456631,0.06537867
02-02-21 10:45,1612262711,2420,-0.03901416,0.009587097,0.06324821
02-02-21 10:45,1612262711,2431,-0.040079392,-0.013848029,0.06005251
02-02-21 10:45,1612262711,2440,-0.04966649,-0.040478855,0.06644391
02-02-21 10:45,1612262711,2451,-0.05286219,-0.07456631,0.07283531
02-02-21 10:45,1612262711,2461,-0.044340324,-0.1033276,0.07177007
02-02-21 10:45,1612262711,2470,-0.037948925,-0.113979936,0.06857438
02-02-21 10:45,1612262711,2481,-0.010252868,-0.12449911,0.05366111
02-02-21 10:45,1612262711,2490,0.007856093,-0.106523305,0.03555215
02-02-21 10:45,1612262711,2501,0.039813083,-0.106523305,0.036617383
02-02-21 10:45,1612262711,2511,0.03874785,-0.111849464,0.043008782
02-02-21 10:45,1612262711,2520,-6.66E-04,-0.146869,0.05579158
02-02-21 10:45,1612262711,2530,0.002529929,-0.19586973,0.05579158
02-02-21 10:45,1612262711,2541,0.025965055,-0.13195574,0.04513925
02-02-21 10:45,1612262711,2550,0.044074018,-0.033022225,0.018508423
02-02-21 10:45,1612262711,2561,0.027030287,-0.06710968,0.00998656
02-02-21 10:45,1612262711,2571,-0.005991936,-0.076696776,0.02063889
02-02-21 10:45,1612262711,2580,-0.05712312,-0.099066675,0.043008782
02-02-21 10:45,1612262711,2591,-0.085884415,-0.098001435,0.062182978
02-02-21 10:45,1612262711,2600,-0.10399337,-0.10758854,0.07283531
02-02-21 10:45,1612262711,2611,-0.11358047,-0.0969362,0.05579158
02-02-21 10:45,1612262711,2620,-0.11145,-0.060718283,0.028095521
02-02-21 10:45,1612262711,2631,-0.11997187,-0.05965305,0.008921326
02-02-21 10:45,1612262711,2640,-0.13275467,-0.08415341,0.011051793
02-02-21 10:45,1612262711,2651,-0.1497984,-0.08841434,0.02063889
02-02-21 10:45,1612262711,2660,-0.1561898,-0.09161004,0.025965055
02-02-21 10:45,1612262711,2671,-0.15832026,-0.076696776,0.03448692
02-02-21 10:45,1612262711,2680,-0.16151595,-0.07350108,0.044074018
02-02-21 10:45,1612262711,2690,-0.1657769,-0.08734911,0.05366111
02-02-21 10:45,1612262711,2701,-0.16151595,-0.10013191,0.05366111
02-02-21 10:45,1612262711,2711,-0.15405932,-0.12343387,0.047269717
02-02-21 10:45,1612262711,2720,-0.13488513,-0.14473854,0.028095521
02-02-21 10:45,1612262711,2731,-0.12636326,-0.15539087,0.016377958
02-02-21 10:45,1612262711,2740,-0.09440628,-0.1884131,-0.026231363
02-02-21 10:45,1612262711,2750,-0.08055825,-0.19906542,-0.05392742
02-02-21 10:45,1612262711,2761,-0.06671022,-0.19373925,-0.07310162
02-02-21 10:45,1612262711,2771,-0.06564499,-0.19373925,-0.07523208
02-02-21 10:45,1612262711,2780,-0.07310162,-0.1884131,-0.077362545
02-02-21 10:45,1612262711,2791,-0.08694965,-0.1532604,-0.072036386
02-02-21 10:45,1612262711,2801,-0.1402113,-0.1193061,-0.04647079
02-02-21 10:45,1612262711,2811,-0.16045073,-0.11824086,-0.028361829
02-02-21 10:45,1612262711,2821,-0.19560342,-0.1436733,0.05579158
02-02-21 10:45,1612262711,2831,-0.19134249,-0.14260808,0.07709624
