accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,Latitude,Longitude
0.18343400955200195,0.3752567172050476,0.03518056869506836,0.005803219974040985,-0.003665191470645368,-0.004886921960860491,39.80702209472656,-8.620257377624512
0.2637788653373718,0.46071362495422363,-0.05311044057210287,0.011810061211387316,7.761021455128987e-11,-0.00671951783200105,39.80702209472656,-8.620257377624512
0.23321521282196045,0.5755629142125448,0.054656982421875,0.020158553185562294,-0.008755734811226526,-0.01140281775345405,39.80702590942383,-8.620257377624512
0.2712733546892802,0.6763362487157186,0.3412329355875651,0.029728775843977928,-0.01140281775345405,-0.01690060490121444,39.80702590942383,-8.620257377624512
0.06885804732640584,-0.371271292368571,0.6014073689778646,-0.0008144862949848175,0.0016289744526147842,-0.018936822190880775,39.80702590942383,-8.620257377624512
0.24765247106552124,-0.3133114178975423,0.7061932881673177,0.021380282938480377,0.00671951783200105,-0.02667444882293542,39.80702590942383,-8.620257377624512
0.169076939423879,-0.6277655363082886,0.4900716145833333,0.01466076448559761,0.013235414090255896,-0.02891428830722968,39.80702209472656,-8.620267868041992
0.2607669035593669,0.2056651512781779,0.5608313878377279,0.04479678347706795,0.00244346105804046,-0.03726278059184551,39.80702209472656,-8.620267868041992
0.5386484464009603,-0.038186351458231606,0.7099447250366211,0.010588330682367086,-0.003257947973906994,-0.040520728255311646,39.80702209472656,-8.620267868041992
0.6623772978782654,-0.023173213005065918,0.9314126968383789,0.007941248128190637,-0.005803219974040985,-0.045204028487205505,39.80702209472656,-8.620267868041992
-0.0916178822517395,0.09679898619651794,-0.16787242889404297,0.001527162967249751,-0.006719517754390836,0.0009162975184153765,39.807010650634766,-8.620317459106445
-0.099881907304128,0.01379642883936564,-0.09822686513264973,0.004276056618740161,-0.004276056832168251,-0.0004072436325562497,39.807010650634766,-8.620317459106445
0.03631410996119181,0.2518822153409322,0.005201021830240886,0.0073303830189009505,-0.0008144869740741948,-0.002647082592981557,39.807010650634766,-8.620317459106445
0.13659109671910605,0.3104105790456136,0.07154401143391927,0.014049900695681572,-0.004479678250694026,-0.008552113082259893,39.807010650634766,-8.620317459106445
0.28028639157613117,0.4863663117090861,-0.021922747294108074,0.012624548437694708,-0.014253522269427776,-0.013846278501053652,39.807010650634766,-8.620317459106445
0.27657540639241535,0.3983033100763957,0.3449109395345052,0.02362012304365635,-0.018529579043388367,-0.026878070707122486,39.807010650634766,-8.620317459106445
0.06954469283421834,0.14197166760762533,0.18802642822265625,0.015068009709163258,-0.010181087690095106,-0.0348193192233642,39.807010650634766,-8.620317459106445
-0.23178631067276,0.01185778776804606,0.2089681625366211,0.017104227309270453,0.004072434889773528,-0.04438954095045725,39.807010650634766,-8.620317459106445
-0.2304243048032125,-0.6723925669987997,-0.3726339340209961,-0.009570222134546688,0.024230987764894962,-0.05009094998240471,39.807010650634766,-8.620317459106445
-0.1187746524810791,-0.6798035899798075,-0.3344154357910156,-0.007941248205800852,0.021583905016692977,-0.06190101057291031,39.807010650634766,-8.62033462524414
-0.012893776098887125,-0.35631940762201947,-0.5121491750081381,-0.008348491663734118,0.010995573868664602,-0.06821328525741895,39.807010650634766,-8.62033462524414
-0.20388180017471313,0.2463988115390142,-0.1088101069132487,0.010791953032215437,-0.005090544233098626,-0.07208209733168285,39.807010650634766,-8.62033462524414
-0.12479561567306519,0.49067963659763336,-0.012944857279459635,0.018325957469642162,-0.004072435316629708,-0.07554366687933604,39.807010650634766,-8.62033462524414
-0.05135619640350342,0.25813474506139755,0.33543872833251953,0.02229658141732216,0.002748893399257213,-0.08002334460616112,39.8069953918457,-8.620369911193848
0.075277179479599,0.033303022384643555,0.3235964775085449,0.0018325955024920404,-0.010384709108620882,-0.0012217304902151227,39.80703353881836,-8.620346069335938
-0.056474387645721436,-0.060812145471572876,0.4345906575520833,0.010791952682969471,-0.008552113392700752,-0.0048869218832502765,39.80703353881836,-8.620346069335938
-0.1927622159322103,0.3489571511745453,0.17407449086507162,0.01242092663111786,-0.012420926708728075,-0.0065158958702037735,39.80703353881836,-8.620346069335938
-0.16988434394200644,0.6145294606685638,0.35101858774820965,0.015475252953668436,-0.009773843921720982,-0.008755734966446957,39.80703353881836,-8.620346069335938
-0.05564413468043009,0.7386642694473267,0.10117435455322266,0.011810061521828175,-0.012217304824541012,-0.008552113392700752,39.80703353881836,-8.620346069335938
-0.005765140056610107,0.4272087017695109,0.3320322036743164,0.013235414090255896,-0.00366519158706069,-0.010995574295520782,39.80703353881836,-8.620346069335938
-0.19752069314320883,0.04686232407887777,0.06920878092447917,0.011606440103302399,-0.0010181089552740257,-0.011810061521828175,39.80703353881836,-8.620346069335938
-0.4926467339197795,0.06346956888834636,0.22501627604166666,0.009570222503195206,-0.0008144873815278212,-0.014253522269427776,39.80703353881836,-8.620346069335938
-0.3034069339434306,-0.48069167137145996,0.3319088617960612,0.0034615700133144855,0.017104226319740217,-0.021991149211923283,39.80703353881836,-8.620346069335938
-0.12916123867034912,-0.6441535552342733,0.36403973897298175,0.002443461368481318,0.017715091661860544,-0.03257947973906994,39.80702590942383,-8.620351791381836
0.3934037685394287,-0.7471379240353903,0.46777788798014325,0.007941248516241709,0.01914044391984741,-0.04153883705536524,39.80702590942383,-8.620351791381836
0.3225257794062297,-0.18198253711064658,0.14897759755452475,0.0077376266320546465,0.0073303827084600925,-0.047036624203125633,39.80702590942383,-8.620351791381836
0.5023731787999471,0.2536787192026774,0.14073499043782553,0.01038470926384131,0.01506800918529431,-0.05436700706680616,39.80702590942383,-8.620351791381836
0.4010297656059265,0.4484027922153473,-0.13173913955688477,0.0015271632000803947,0.026267205365002155,-0.05864306353032589,39.8070068359375,-8.620379447937012
0.4211612343788147,0.2691749185323715,0.09021854400634766,0.014355333521962166,-0.0012217303737998009,-0.004581489134579897,39.807064056396484,-8.620237350463867
0.32876209417978924,0.7488857805728912,0.26176929473876953,0.03359758978088697,-0.004886921805640061,-0.007737626321613789,39.807064056396484,-8.620237350463867
-0.14183294773101807,1.1924595634142559,0.29474322001139325,0.03135775029659271,-0.004886921805640061,-0.008959357005854448,39.807064056396484,-8.620237350463867
0.037695725758870445,0.450797160466512,0.499355951944987,0.009162979821364084,0.003054326089719931,-0.017104226785401504,39.807064056396484,-8.620237350463867
0.0929472843805949,0.502941886583964,0.36629803975423175,0.016493362685044605,0.01018108706921339,-0.0350229407971104,39.807064056396484,-8.620237350463867
0.5846262375513712,0.12823311487833658,0.4857180913289388,0.011810062530760964,0.007126760979493459,-0.0531452763825655,39.807064056396484,-8.620237350463867
0.3465654452641805,0.701159397761027,0.3901042938232422,0.02138028487873574,0.0,-0.06719517707824707,39.807064056396484,-8.620237350463867
0.3232724070549011,-0.1721657911936442,0.5277296702067057,-0.0018325956383099158,-0.0028507044189609587,-0.06719517707824707,39.80704879760742,-8.620266914367676
0.12207454442977905,-0.8187734285990397,0.6064860026041666,-0.0014253519475460052,0.0036651912184121707,-0.06638068954149882,39.80704879760742,-8.620266914367676
0.25614460309346515,-0.5231648484865824,0.634185791015625,0.04316781088709831,0.002850704302545637,-0.07513642559448878,39.80704879760742,-8.620266914367676
0.22514957189559937,-0.42511647939682007,0.5220953623453776,0.03644829336553812,0.009977465495467186,-0.07717264195283254,39.80704879760742,-8.620266914367676
0.27087746063868207,0.32141055663426715,0.5714537302652994,0.04235332366079092,0.015475253264109293,-0.08389215916395187,39.80702209472656,-8.62032699584961
0.1801766355832418,-0.10585248470306396,0.3877216974894206,0.01628973986953497,0.038688131918509804,-0.08592837552229564,39.80702209472656,-8.62032699584961
-0.014004886150360107,-0.13379961252212524,0.04208946228027344,0.0303396408756574,0.03196861439694961,-0.09264789521694183,39.80702209472656,-8.62032699584961
