accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,latitude,longitude,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
0.54594022,0.102205276,-0.265093982,-0.152716309,0.226631001,0.043982297,39.47378159,-8.217707634,/capturedData/maxZGyroscope,/capturedData/locationLatitude,/capturedData/locationLongitude,/capturedData/Speedkmh,/capturedData/avgSpeed,/capturedData/maxSpeed,/capturedData/createdAt
-1.222353339,-1.017783165,0.513291419,0.024434609,0.461814135,0.049480084,39.47411346,-8.215701103,/capturedData/maxZGyroscope,/capturedData/locationLatitude,/capturedData/locationLongitude,/capturedData/Speedkmh,/capturedData/avgSpeed,/capturedData/maxSpeed,/capturedData/createdAt
-0.078064948,0.566480637,-0.453038394,0.051312681,0.055588737,-0.014049901,39.47095108,-8.220270157,/capturedData/maxZGyroscope,/capturedData/locationLatitude,/capturedData/locationLongitude,/capturedData/Speedkmh,/capturedData/avgSpeed,/capturedData/maxSpeed,/capturedData/createdAt
0.351617098,-0.473091125,1.573531866,0.211359382,0.167377084,0.004276057,39.47083282,-8.220328331,/capturedData/maxZGyroscope,/capturedData/locationLatitude,/capturedData/locationLongitude,/capturedData/Speedkmh,/capturedData/avgSpeed,/capturedData/maxSpeed,/capturedData/createdAt
0.036064982,0.40014267,0.018505335,-0.028099801,0.015882496,0.000611,39.47203445,-8.219473839,/capturedData/maxZGyroscope,/capturedData/locationLatitude,/capturedData/locationLongitude,/capturedData/Speedkmh,/capturedData/avgSpeed,/capturedData/maxSpeed,/capturedData/createdAt
-0.052332819,0.290246964,-0.270800233,0.021991149,0.0421497,-0.003054326,39.46502686,-8.213815689,/capturedData/maxZGyroscope,/capturedData/locationLatitude,/capturedData/locationLongitude,/capturedData/Speedkmh,/capturedData/avgSpeed,/capturedData/maxSpeed,/capturedData/createdAt
0.358010888,0.435642242,0.338671327,0.006108652,-0.007330383,-0.006108652,39.47460938,-8.21719265,/capturedData/maxZGyroscope,/capturedData/locationLatitude,/capturedData/locationLongitude,/capturedData/Speedkmh,/capturedData/avgSpeed,/capturedData/maxSpeed,/capturedData/createdAt
-0.860572278,0.335717201,-0.098214865,-0.043371432,0.045814894,0.006719518,39.46967697,-8.200833321,/capturedData/maxZGyroscope,/capturedData/locationLatitude,/capturedData/locationLongitude,/capturedData/Speedkmh,/capturedData/avgSpeed,/capturedData/maxSpeed,/capturedData/createdAt
